Time (s),Temperature (C),Cooling Power (W)
2403.0,-86.33570937096773,100.0
2404.0,-86.37667580003064,100.0
2405.0,-86.41763813245063,100.0
2406.0,-86.45859636863739,100.0
2407.0,-86.49955050900053,100.0
2408.0,-86.54050055394963,100.0
2409.0,-86.58144650389423,100.0
2410.0,-86.62238835924384,100.0
2411.0,-86.66332612040792,100.0
2412.0,-86.70425978779588,100.0
2413.0,-86.7451893618171,100.0
2414.0,-86.78611484288092,100.0
2415.0,-86.82703623139663,100.0
2416.0,-86.8679535277735,100.0
2417.0,-86.90886673242072,100.0
2418.0,-86.94977584574748,100.0
2419.0,-86.99068086816291,100.0
2420.0,-87.0315818000761,100.0
2421.0,-87.07247864189608,100.0
2422.0,-87.11337139403189,100.0
2423.0,-87.15426005689248,100.0
2424.0,-87.19514463088679,100.0
2425.0,-87.2360251164237,100.0
2426.0,-87.27690151391207,100.0
2427.0,-87.31777382376067,100.0
2428.0,-87.35864204637829,100.0
2429.0,-87.39950618217365,100.0
2430.0,-87.44036623155543,100.0
2431.0,-87.48122219493227,100.0
2432.0,-87.52207407271278,100.0
2433.0,-87.56292186530551,100.0
2434.0,-87.60376557311898,100.0
2435.0,-87.64460519656167,100.0
2436.0,-87.68544073604201,100.0
2437.0,-87.7262721919684,100.0
2438.0,-87.7670995647492,100.0
2439.0,-87.80792285479272,100.0
2440.0,-87.84874206250724,100.0
2441.0,-87.889557188301,100.0
2442.0,-87.93036823258217,100.0
2443.0,-87.9711751957589,100.0
2444.0,-88.01197807823932,100.0
2445.0,-88.0527768804315,100.0
2446.0,-88.09357160274345,100.0
2447.0,-88.13436224558318,100.0
2448.0,-88.17514880935862,100.0
2449.0,-88.21593129447768,100.0
2450.0,-88.25670970134824,100.0
2451.0,-88.2974840303781,100.0
2452.0,-88.33825428197507,100.0
2453.0,-88.37902045654687,100.0
2454.0,-88.41978255450121,100.0
2455.0,-88.46054057624576,100.0
2456.0,-88.50129452218813,100.0
2457.0,-88.54204439273592,100.0
2458.0,-88.58279018829664,100.0
2459.0,-88.62353190927782,100.0
2460.0,-88.6642695560869,100.0
2461.0,-88.70500312913128,100.0
2462.0,-88.74573262881837,100.0
2463.0,-88.78645805555549,100.0
2464.0,-88.82717940974993,100.0
2465.0,-88.86789669180895,100.0
2466.0,-88.90860990213977,100.0
2467.0,-88.94931904114956,100.0
2468.0,-88.99002410924545,100.0
2469.0,-89.03072510683452,100.0
2470.0,-89.07142203432385,100.0
2471.0,-89.11211489212042,100.0
2472.0,-89.15280368063121,100.0
2473.0,-89.19348840026315,100.0
2474.0,-89.23416905142312,100.0
2475.0,-89.27484563451799,100.0
2476.0,-89.31551814995454,100.0
2477.0,-89.35618659813954,100.0
2478.0,-89.39685097947974,100.0
2479.0,-89.43751129438179,100.0
2480.0,-89.47816754325235,100.0
2481.0,-89.51881972649802,100.0
2482.0,-89.55946784452537,100.0
2483.0,-89.60011189774092,100.0
2484.0,-89.64075188655114,100.0
2485.0,-89.68138781136248,100.0
2486.0,-89.72201967258135,100.0
2487.0,-89.7626474706141,100.0
2488.0,-89.80327120586703,100.0
2489.0,-89.84389087874645,100.0
2490.0,-89.88450648965858,100.0
2491.0,-89.9251180390096,100.0
2492.0,-89.9657255272057,100.0
2493.0,-90.00632895465299,100.0
2494.0,-90.04692832175752,100.0
2495.0,-90.08752362892534,100.0
2496.0,-90.12811487656245,100.0
2497.0,-90.1687020650748,100.0
2498.0,-90.20928519486829,100.0
2499.0,-90.2498642663488,100.0
2500.0,-90.29043927992215,100.0
2501.0,-90.33101023599416,100.0
2502.0,-90.37157713497055,100.0
2503.0,-90.41213997725706,100.0
2504.0,-90.45269876325933,100.0
2505.0,-90.49325349338301,100.0
2506.0,-90.53380416803367,100.0
2507.0,-90.57435078761686,100.0
2508.0,-90.6148933525381,100.0
2509.0,-90.65543186320285,100.0
2510.0,-90.69596632001652,100.0
2511.0,-90.73649672338452,100.0
2512.0,-90.77702307371219,100.0
2513.0,-90.81754537140482,100.0
2514.0,-90.85806361686768,100.0
2515.0,-90.898577810506,100.0
2516.0,-90.93908795272495,100.0
2517.0,-90.97959404392968,100.0
2518.0,-91.02009608452529,100.0
2519.0,-91.06059407491684,100.0
2520.0,-91.10108801550935,100.0
2521.0,-91.1415779067078,100.0
2522.0,-91.18206374891713,100.0
2523.0,-91.22254554254224,100.0
2524.0,-91.26302328798798,100.0
2525.0,-91.30349698565918,100.0
2526.0,-91.34396663596061,100.0
2527.0,-91.38443223929701,100.0
2528.0,-91.42489379607308,100.0
2529.0,-91.46535130669348,100.0
2530.0,-91.50580477156281,100.0
2531.0,-91.54625419108565,100.0
2532.0,-91.58669956566655,100.0
2533.0,-91.62714089570999,100.0
2534.0,-91.66757818162041,100.0
2535.0,-91.70801142380225,100.0
2536.0,-91.74844062265987,100.0
2537.0,-91.78886577859761,100.0
2538.0,-91.82928689201975,100.0
2539.0,-91.86970396333055,100.0
2540.0,-91.91011699293422,100.0
2541.0,-91.95052598123493,100.0
2542.0,-91.99093092863681,100.0
2543.0,-92.03133183554395,100.0
2544.0,-92.0717287023604,100.0
2545.0,-92.11212152949017,100.0
2546.0,-92.15251031733722,100.0
2547.0,-92.19289506630548,100.0
2548.0,-92.23327577679885,100.0
2549.0,-92.27365244922117,100.0
2550.0,-92.31402508397625,100.0
2551.0,-92.35439368146785,100.0
2552.0,-92.39475824209971,100.0
2553.0,-92.43511876627551,100.0
2554.0,-92.47547525439889,100.0
2555.0,-92.51582770687345,100.0
2556.0,-92.55617612410276,100.0
2557.0,-92.59652050649035,100.0
2558.0,-92.6368608544397,100.0
2559.0,-92.67719716835425,100.0
2560.0,-92.71752944863742,100.0
2561.0,-92.75785769569256,100.0
2562.0,-92.79818190992299,100.0
2563.0,-92.838502091732,100.0
2564.0,-92.87881824152282,100.0
2565.0,-92.91913035969867,100.0
2566.0,-92.9594384466627,100.0
2567.0,-92.99974250281804,100.0
2568.0,-93.04004252856775,100.0
2569.0,-93.0803385243149,100.0
2570.0,-93.12063049046246,100.0
2571.0,-93.16091842741342,100.0
2572.0,-93.20120233557068,100.0
2573.0,-93.24148221533713,100.0
2574.0,-93.28175806711559,100.0
2575.0,-93.32202989130887,100.0
2576.0,-93.36229768831974,100.0
2577.0,-93.4025614585509,100.0
2578.0,-93.44282120240506,100.0
2579.0,-93.48307692028482,100.0
2580.0,-93.52332861259279,100.0
2581.0,-93.56357627973154,100.0
2582.0,-93.60381992210357,100.0
2583.0,-93.64405954011136,100.0
2584.0,-93.68429513415735,100.0
2585.0,-93.72452670464394,100.0
2586.0,-93.76475425197347,100.0
2587.0,-93.80497777654827,100.0
2588.0,-93.84519727877061,100.0
2589.0,-93.88541275904274,100.0
2590.0,-93.92562421776684,100.0
2591.0,-93.96583165534506,100.0
2592.0,-94.00603507217951,100.0
2593.0,-94.0462344686723,100.0
2594.0,-94.08642984522542,100.0
2595.0,-94.1266212022409,100.0
2596.0,-94.16680854012067,100.0
2597.0,-94.20699185926665,100.0
2598.0,-94.24717116008073,100.0
2599.0,-94.28734644296472,100.0
2600.0,-94.32751770832043,100.0
2601.0,-94.3676849565496,100.0
2602.0,-94.40784818805395,100.0
2603.0,-94.44800740323514,100.0
2604.0,-94.48816260249481,100.0
2605.0,-94.52831378623456,100.0
2606.0,-94.56846095485594,100.0
2607.0,-94.60860410876045,100.0
2608.0,-94.64874324834958,100.0
2609.0,-94.68887837402474,100.0
2610.0,-94.72900948618734,100.0
2611.0,-94.76913658523871,100.0
2612.0,-94.8092596715802,100.0
2613.0,-94.84937874561304,100.0
2614.0,-94.88949380773848,100.0
2615.0,-94.9296048583577,100.0
2616.0,-94.96971189787187,100.0
2617.0,-95.00981492668208,100.0
2618.0,-95.04991394518942,100.0
2619.0,-95.0900089537949,100.0
2620.0,-95.13009995289951,100.0
2621.0,-95.17018694290422,100.0
2622.0,-95.21026992420994,100.0
2623.0,-95.25034889721752,100.0
2624.0,-95.2904238623278,100.0
2625.0,-95.33049481994156,100.0
2626.0,-95.37056177045957,100.0
2627.0,-95.41062471428253,100.0
2628.0,-95.4506836518111,100.0
2629.0,-95.49073858344592,100.0
2630.0,-95.53078950958758,100.0
2631.0,-95.57083643063662,100.0
2632.0,-95.61087934699356,100.0
2633.0,-95.65091825905886,100.0
2634.0,-95.69095316723295,100.0
2635.0,-95.73098407191623,100.0
2636.0,-95.77101097350904,100.0
2637.0,-95.81103387241168,100.0
2638.0,-95.85105276902445,100.0
2639.0,-95.89106766374755,100.0
2640.0,-95.93107855698118,100.0
2641.0,-95.97108544912548,100.0
2642.0,-96.01108834058057,100.0
2643.0,-96.05108723174651,100.0
2644.0,-96.09108212302333,100.0
2645.0,-96.13107301481102,100.0
2646.0,-96.17105990750954,100.0
2647.0,-96.2110428015188,100.0
2648.0,-96.25102169723864,100.0
2649.0,-96.29099659506892,100.0
2650.0,-96.33096749540941,100.0
2651.0,-96.37093439865987,100.0
2652.0,-96.41089730522,100.0
2653.0,-96.45085621548948,100.0
2654.0,-96.49081112986794,100.0
2655.0,-96.53076204875495,100.0
2656.0,-96.57070897255008,100.0
2657.0,-96.61065190165283,100.0
2658.0,-96.65059083646267,100.0
2659.0,-96.69052577737902,100.0
2660.0,-96.73045672480129,100.0
2661.0,-96.77038367912881,100.0
2662.0,-96.8103066407609,100.0
2663.0,-96.85022561009683,100.0
2664.0,-96.89014058753583,100.0
2665.0,-96.93005157347707,100.0
2666.0,-96.96995856831973,100.0
2667.0,-97.0098615724629,100.0
2668.0,-97.04976058630565,100.0
2669.0,-97.08965561024702,100.0
2670.0,-97.129546644686,100.0
2671.0,-97.16943369002153,100.0
2672.0,-97.20931674665253,100.0
2673.0,-97.24919581497787,100.0
2674.0,-97.28907089539636,100.0
2675.0,-97.32894198830682,100.0
2676.0,-97.36880909410799,100.0
2677.0,-97.40867221319857,100.0
2678.0,-97.44853134597724,100.0
2679.0,-97.48838649284265,100.0
2680.0,-97.52823765419336,100.0
2681.0,-97.56808483042794,100.0
2682.0,-97.60792802194489,100.0
2683.0,-97.64776722914269,100.0
2684.0,-97.68760245241977,100.0
2685.0,-97.72743369217453,100.0
2686.0,-97.76726094880532,100.0
2687.0,-97.80708422271043,100.0
2688.0,-97.84690351428816,100.0
2689.0,-97.88671882393673,100.0
2690.0,-97.92653015205434,100.0
2691.0,-97.96633749903914,100.0
2692.0,-98.00614086528924,100.0
2693.0,-98.04594025120271,100.0
2694.0,-98.0857356571776,100.0
2695.0,-98.12552708361187,100.0
2696.0,-98.16531453090352,100.0
2697.0,-98.20509799945043,100.0
2698.0,-98.24487748965049,100.0
2699.0,-98.28465300190153,100.0
2700.0,-98.32442453660134,100.0
2701.0,-98.36419209414768,100.0
2702.0,-98.40395567493827,100.0
2703.0,-98.44371527937078,100.0
2704.0,-98.48347090784284,100.0
2705.0,-98.52322256075206,100.0
2706.0,-98.56297023849598,100.0
2707.0,-98.60271394147213,100.0
2708.0,-98.64245367007798,100.0
2709.0,-98.68218942471097,100.0
2710.0,-98.7219212057685,100.0
2711.0,-98.76164901364793,100.0
2712.0,-98.80137284874657,100.0
2713.0,-98.8410927114617,100.0
2714.0,-98.88080860219056,100.0
2715.0,-98.92052052133033,100.0
2716.0,-98.96022846927819,100.0
2717.0,-98.99993244643126,100.0
2718.0,-99.03963245318661,100.0
2719.0,-99.07932848994129,100.0
2720.0,-99.1190205570923,100.0
2721.0,-99.15870865503659,100.0
2722.0,-99.19839278417109,100.0
2723.0,-99.23807294489268,100.0
2724.0,-99.27774913759819,100.0
2725.0,-99.31742136268443,100.0
2726.0,-99.35708962054817,100.0
2727.0,-99.39675391158612,100.0
2728.0,-99.43641423619496,100.0
2729.0,-99.47607059477134,100.0
2730.0,-99.51572298771187,100.0
2731.0,-99.55537141541309,100.0
2732.0,-99.59501587827155,100.0
2733.0,-99.63465637668372,100.0
2734.0,-99.67429291104605,100.0
2735.0,-99.71392548175494,100.0
2736.0,-99.75355408920677,100.0
2737.0,-99.79317873379786,100.0
2738.0,-99.83279941592448,100.0
2739.0,-99.87241613598289,100.0
2740.0,-99.91202889436929,100.0
2741.0,-99.95163769147985,100.0
2742.0,-99.9912425277107,100.0
2743.0,-100.03084340345792,100.0
2744.0,-100.07044031911758,100.0
2745.0,-100.11003327508567,100.0
2746.0,-100.14962227175816,100.0
2747.0,-100.18920730953099,100.0
2748.0,-100.22878838880003,100.0
2749.0,-100.26836550996114,100.0
2750.0,-100.30793867341015,100.0
2751.0,-100.3475078795428,100.0
2752.0,-100.38707312875485,100.0
2753.0,-100.42663442144197,100.0
2754.0,-100.46619175799984,100.0
2755.0,-100.50574513882404,100.0
2756.0,-100.54529456431015,100.0
2757.0,-100.58484003485373,100.0
2758.0,-100.62438155085025,100.0
2759.0,-100.66391911269515,100.0
2760.0,-100.70345272078389,100.0
2761.0,-100.74298237551182,100.0
2762.0,-100.78250807727426,100.0
2763.0,-100.82202982646653,100.0
2764.0,-100.86154762348389,100.0
2765.0,-100.90106146872154,100.0
2766.0,-100.94057136257466,100.0
2767.0,-100.9800773054384,100.0
2768.0,-101.01957929770785,100.0
2769.0,-101.05907733977809,100.0
2770.0,-101.09857143204411,100.0
2771.0,-101.1380615749009,100.0
2772.0,-101.17754776874341,100.0
2773.0,-101.21703001396654,100.0
2774.0,-101.25650831096515,100.0
2775.0,-101.29598266013404,100.0
2776.0,-101.33545306186804,100.0
2777.0,-101.37491951656185,100.0
2778.0,-101.41438202461019,100.0
2779.0,-101.45384058640774,100.0
2780.0,-101.49329520234909,100.0
2781.0,-101.53274587282885,100.0
2782.0,-101.57219259824157,100.0
2783.0,-101.61163537898175,100.0
2784.0,-101.65107421544384,100.0
2785.0,-101.6905091080223,100.0
2786.0,-101.72994005711149,100.0
2787.0,-101.76936706310578,100.0
2788.0,-101.80879012639946,100.0
2789.0,-101.84820924738682,100.0
2790.0,-101.88762442646208,100.0
2791.0,-101.92703566401944,100.0
2792.0,-101.96644296045304,100.0
2793.0,-102.00584631615699,100.0
2794.0,-102.04524573152537,100.0
2795.0,-102.08464120695221,100.0
2796.0,-102.12403274283152,100.0
2797.0,-102.16342033955723,100.0
2798.0,-102.20280399752328,100.0
2799.0,-102.24218371712352,100.0
2800.0,-102.28155949875182,100.0
2801.0,-102.32093134280194,100.0
2802.0,-102.36029924966766,100.0
2803.0,-102.39966321974269,100.0
2804.0,-102.43902325342071,100.0
2805.0,-102.47837935109537,100.0
2806.0,-102.51773151316026,100.0
2807.0,-102.55707974000894,100.0
2808.0,-102.59642403203495,100.0
2809.0,-102.63576438963175,100.0
2810.0,-102.67510081319278,100.0
2811.0,-102.71443330311146,100.0
2812.0,-102.75376185978115,100.0
2813.0,-102.79308648359518,100.0
2814.0,-102.83240717494681,100.0
2815.0,-102.87172393422931,100.0
2816.0,-102.91103676183589,100.0
2817.0,-102.9503456581597,100.0
2818.0,-102.98965062359389,100.0
2819.0,-103.02895165853153,100.0
2820.0,-103.06824876336567,100.0
2821.0,-103.10754193848933,100.0
2822.0,-103.14683118429548,100.0
2823.0,-103.18611650117705,100.0
2824.0,-103.22539788952693,100.0
2825.0,-103.26467534973798,100.0
2826.0,-103.30394888220302,100.0
2827.0,-103.3432184873148,100.0
2828.0,-103.38248416546607,100.0
2829.0,-103.42174591704952,100.0
2830.0,-103.46100374245782,100.0
2831.0,-103.50025764208357,100.0
2832.0,-103.53950761631936,100.0
2833.0,-103.57875366555773,100.0
2834.0,-103.61799579019117,100.0
2835.0,-103.65723399061216,100.0
2836.0,-103.69646826721309,100.0
2837.0,-103.73569862038637,100.0
2838.0,-103.77492505052433,100.0
2839.0,-103.81414755801927,100.0
2840.0,-103.85336614326347,100.0
2841.0,-103.89258080664915,100.0
2842.0,-103.93179154856848,100.0
2843.0,-103.97099836941362,100.0
2844.0,-104.01020126957668,100.0
2845.0,-104.04940024944973,100.0
2846.0,-104.08859530942479,100.0
2847.0,-104.12778644989385,100.0
2848.0,-104.16697367124885,100.0
2849.0,-104.20615697388173,100.0
2850.0,-104.24533635818435,100.0
2851.0,-104.28451182454853,100.0
2852.0,-104.32368337336608,100.0
2853.0,-104.36285100502874,100.0
2854.0,-104.40201471992825,100.0
2855.0,-104.44117451845625,100.0
2856.0,-104.48033040100441,100.0
2857.0,-104.51948236796432,100.0
2858.0,-104.55863041972752,100.0
2859.0,-104.59777455668555,100.0
2860.0,-104.63691477922988,100.0
2861.0,-104.67605108775196,100.0
2862.0,-104.71518348264318,100.0
2863.0,-104.75431196429491,100.0
2864.0,-104.79343653309849,100.0
2865.0,-104.83255718944518,100.0
2866.0,-104.87167393372624,100.0
2867.0,-104.91078676633288,100.0
2868.0,-104.94989568765624,100.0
2869.0,-104.98900069808747,100.0
2870.0,-105.02810179801766,100.0
2871.0,-105.06719898783786,100.0
2872.0,-105.10629226793907,100.0
2873.0,-105.14538163871228,100.0
2874.0,-105.1844671005484,100.0
2875.0,-105.22354865383835,100.0
2876.0,-105.26262629897296,100.0
2877.0,-105.30170003634306,100.0
2878.0,-105.34076986633943,100.0
2879.0,-105.3798357893528,100.0
2880.0,-105.41889780577387,100.0
2881.0,-105.4579559159933,100.0
2882.0,-105.4970101204017,100.0
2883.0,-105.53606041938966,100.0
2884.0,-105.57510681334772,100.0
2885.0,-105.61414930266638,100.0
2886.0,-105.65318788773611,100.0
2887.0,-105.69222256894733,100.0
2888.0,-105.73125334669044,100.0
2889.0,-105.77028022135576,100.0
2890.0,-105.80930319333362,100.0
2891.0,-105.84832226301428,100.0
2892.0,-105.88733743078798,100.0
2893.0,-105.9263486970449,100.0
2894.0,-105.96535606217519,100.0
2895.0,-106.00435952656898,100.0
2896.0,-106.04335909061632,100.0
2897.0,-106.08235475470725,100.0
2898.0,-106.12134651923178,100.0
2899.0,-106.16033438457985,100.0
2900.0,-106.1993183511414,100.0
2901.0,-106.23829841930629,100.0
2902.0,-106.27727458946435,100.0
2903.0,-106.31624686200541,100.0
2904.0,-106.35521523731921,100.0
2905.0,-106.39417971579549,100.0
2906.0,-106.43314029782391,100.0
2907.0,-106.47209698379413,100.0
2908.0,-106.51104977409575,100.0
2909.0,-106.54999866911834,100.0
2910.0,-106.58894366925142,100.0
2911.0,-106.62788477488449,100.0
2912.0,-106.666821986407,100.0
2913.0,-106.70575530420837,100.0
2914.0,-106.74468472867795,100.0
2915.0,-106.78361026020508,100.0
2916.0,-106.82253189917905,100.0
2917.0,-106.86144964598914,100.0
2918.0,-106.90036350102454,100.0
2919.0,-106.93927346467444,100.0
2920.0,-106.97817953732797,100.0
2921.0,-107.01708171937425,100.0
2922.0,-107.05598001120231,100.0
2923.0,-107.09487441320118,100.0
2924.0,-107.13376492575986,100.0
2925.0,-107.17265154926729,100.0
2926.0,-107.21153428411236,100.0
2927.0,-107.25041313068395,100.0
2928.0,-107.28928808937088,100.0
2929.0,-107.32815916056195,100.0
2930.0,-107.3670263446459,100.0
2931.0,-107.40588964201143,100.0
2932.0,-107.44474905304723,100.0
2933.0,-107.48360457814192,100.0
2934.0,-107.52245621768411,100.0
2935.0,-107.56130397206235,100.0
2936.0,-107.60014784166515,100.0
2937.0,-107.63898782688098,100.0
2938.0,-107.67782392809829,100.0
2939.0,-107.71665614570549,100.0
2940.0,-107.75548448009091,100.0
2941.0,-107.7943089316429,100.0
2942.0,-107.83312950074973,100.0
2943.0,-107.87194618779967,100.0
2944.0,-107.91075899318089,100.0
2945.0,-107.94956791728157,100.0
2946.0,-107.98837296048984,100.0
2947.0,-108.02717412319379,100.0
2948.0,-108.06597140578147,100.0
2949.0,-108.1047648086409,100.0
2950.0,-108.14355433216004,100.0
2951.0,-108.18233997672682,100.0
2952.0,-108.22112174272915,100.0
2953.0,-108.25989963055488,100.0
2954.0,-108.29867364059183,100.0
2955.0,-108.33744377322778,100.0
2956.0,-108.37621002885045,100.0
2957.0,-108.41497240784757,100.0
2958.0,-108.4537309106068,100.0
2959.0,-108.49248553751573,100.0
2960.0,-108.53123628896198,100.0
2961.0,-108.56998316533308,100.0
2962.0,-108.60872616701656,100.0
2963.0,-108.64746529439985,100.0
2964.0,-108.68620054787041,100.0
2965.0,-108.72493192781563,100.0
2966.0,-108.76365943462285,100.0
2967.0,-108.80238306867939,100.0
2968.0,-108.84110283037252,100.0
2969.0,-108.87981872008949,100.0
2970.0,-108.91853073821748,100.0
2971.0,-108.95723888514367,100.0
2972.0,-108.99594316125516,100.0
2973.0,-109.03464356693902,100.0
2974.0,-109.07334010258234,100.0
2975.0,-109.11203276857208,100.0
2976.0,-109.15072156529521,100.0
2977.0,-109.18940649313869,100.0
2978.0,-109.22808755248937,100.0
2979.0,-109.26676474373411,100.0
2980.0,-109.30543806725974,100.0
2981.0,-109.34410752345302,100.0
2982.0,-109.38277311270068,100.0
2983.0,-109.4214348353894,100.0
2984.0,-109.46009269190587,100.0
2985.0,-109.49874668263668,100.0
2986.0,-109.53739680796842,100.0
2987.0,-109.57604306828762,100.0
2988.0,-109.61468546398079,100.0
2989.0,-109.65332399543439,100.0
2990.0,-109.69195866303485,100.0
2991.0,-109.73058946716856,100.0
2992.0,-109.76921640822184,100.0
2993.0,-109.80783948658102,100.0
2994.0,-109.84645870263236,100.0
2995.0,-109.8850740567621,100.0
2996.0,-109.92368554935642,100.0
2997.0,-109.96229318080148,100.0
2998.0,-110.0008969514834,100.0
2999.0,-110.03949686178825,100.0
3000.0,-110.07809291210208,100.0
3001.0,-110.11668510281086,100.0
3002.0,-110.15527343430058,100.0
3003.0,-110.19385790695715,100.0
3004.0,-110.23243852116646,100.0
3005.0,-110.27101527731435,100.0
3006.0,-110.30958817578662,100.0
3007.0,-110.34815721696904,100.0
3008.0,-110.38672240124734,100.0
3009.0,-110.42528372900722,100.0
3010.0,-110.46384120063432,100.0
3011.0,-110.50239481651425,100.0
3012.0,-110.5409445770326,100.0
3013.0,-110.5794904825749,100.0
3014.0,-110.61803253352664,100.0
3015.0,-110.65657073027329,100.0
3016.0,-110.69510507320027,100.0
3017.0,-110.73363556269295,100.0
3018.0,-110.77216219913669,100.0
3019.0,-110.81068498291677,100.0
3020.0,-110.84920391441848,100.0
3021.0,-110.88771899402704,100.0
3022.0,-110.92623022212764,100.0
3023.0,-110.96473759910543,100.0
3024.0,-111.00324112534553,100.0
3025.0,-111.04174080123299,100.0
3026.0,-111.08023662715287,100.0
3027.0,-111.11872860349015,100.0
3028.0,-111.15721673062981,100.0
3029.0,-111.19570100895675,100.0
3030.0,-111.23418143885586,100.0
3031.0,-111.27265802071197,100.0
3032.0,-111.3111307549099,100.0
3033.0,-111.3495996418344,100.0
3034.0,-111.38806468187022,100.0
3035.0,-111.42652587540204,100.0
3036.0,-111.4649832228145,100.0
3037.0,-111.50343672449222,100.0
3038.0,-111.54188638081978,100.0
3039.0,-111.5803321921817,100.0
3040.0,-111.61877415896248,100.0
3041.0,-111.65721228154658,100.0
3042.0,-111.69564656031842,100.0
3043.0,-111.73407699566239,100.0
3044.0,-111.77250358796283,100.0
3045.0,-111.81092633760403,100.0
3046.0,-111.84934524497027,100.0
3047.0,-111.88776031044577,100.0
3048.0,-111.92617153441472,100.0
3049.0,-111.96457891726128,100.0
3050.0,-112.00298245936955,100.0
3051.0,-112.04138216112361,100.0
3052.0,-112.07977802290749,100.0
3053.0,-112.1181700451052,100.0
3054.0,-112.15655822810069,100.0
3055.0,-112.19494257227788,100.0
3056.0,-112.23332307802066,100.0
3057.0,-112.27169974571285,100.0
3058.0,-112.31007257573827,100.0
3059.0,-112.3484415684807,100.0
3060.0,-112.38680672432385,100.0
3061.0,-112.42516804365141,100.0
3062.0,-112.46352552684705,100.0
3063.0,-112.50187917429436,100.0
3064.0,-112.54022898637693,100.0
3065.0,-112.57857496347829,100.0
3066.0,-112.61691710598194,100.0
3067.0,-112.65525541427134,100.0
3068.0,-112.69358988872992,100.0
3069.0,-112.73192052974105,100.0
3070.0,-112.77024733768808,100.0
3071.0,-112.8085703129543,100.0
3072.0,-112.846889455923,100.0
3073.0,-112.88520476697741,100.0
3074.0,-112.92351624650071,100.0
3075.0,-112.96182389487606,100.0
3076.0,-113.00012771248657,100.0
3077.0,-113.03842769971533,100.0
3078.0,-113.07672385694535,100.0
3079.0,-113.11501618455965,100.0
3080.0,-113.1533046829412,100.0
3081.0,-113.1915893524729,100.0
3082.0,-113.22987019353765,100.0
3083.0,-113.2681472065183,100.0
3084.0,-113.30642039179764,100.0
3085.0,-113.34468974975846,100.0
3086.0,-113.38295528078348,100.0
3087.0,-113.4212169852554,100.0
3088.0,-113.45947486355688,100.0
3089.0,-113.49772891607053,100.0
3090.0,-113.53597914317892,100.0
3091.0,-113.5742255452646,100.0
3092.0,-113.61246812271007,100.0
3093.0,-113.6507068758978,100.0
3094.0,-113.6889418052102,100.0
3095.0,-113.72717291102968,100.0
3096.0,-113.76540019373859,100.0
3097.0,-113.80362365371921,100.0
3098.0,-113.84184329135384,100.0
3099.0,-113.8800591070247,100.0
3100.0,-113.918271101114,100.0
3101.0,-113.9564792740039,100.0
3102.0,-113.9946836260765,100.0
3103.0,-114.03288415771388,100.0
3104.0,-114.07108086929811,100.0
3105.0,-114.10927376121118,100.0
3106.0,-114.14746283383506,100.0
3107.0,-114.18564808755168,100.0
3108.0,-114.22382952274293,100.0
3109.0,-114.26200713979065,100.0
3110.0,-114.30018093907668,100.0
3111.0,-114.33835092098278,100.0
3112.0,-114.37651708589068,100.0
3113.0,-114.41467943418209,100.0
3114.0,-114.45283796623868,100.0
3115.0,-114.49099268244206,100.0
3116.0,-114.5291435831738,100.0
3117.0,-114.56729066881549,100.0
3118.0,-114.60543393974861,100.0
3119.0,-114.64357339635464,100.0
3120.0,-114.681709039015,100.0
3121.0,-114.7198408681111,100.0
3122.0,-114.7579688840243,100.0
3123.0,-114.79609308713589,100.0
3124.0,-114.83421347782718,100.0
3125.0,-114.8723300564794,100.0
3126.0,-114.91044282347374,100.0
3127.0,-114.94855177919139,100.0
3128.0,-114.98665692401347,100.0
3129.0,-115.02475825832107,100.0
3130.0,-115.06285578249523,100.0
3131.0,-115.10094949691698,100.0
3132.0,-115.1390394019673,100.0
3133.0,-115.1771254980271,100.0
3134.0,-115.21520778547729,100.0
3135.0,-115.25328626469874,100.0
3136.0,-115.29136093607228,100.0
3137.0,-115.32943179997868,100.0
3138.0,-115.36749885679868,100.0
3139.0,-115.405562106913,100.0
3140.0,-115.4436215507023,100.0
3141.0,-115.48167718854724,100.0
3142.0,-115.51972902082838,100.0
3143.0,-115.5577770479263,100.0
3144.0,-115.5958212702215,100.0
3145.0,-115.63386168809448,100.0
3146.0,-115.67189830192568,100.0
3147.0,-115.70993111209549,100.0
3148.0,-115.74796011898428,100.0
3149.0,-115.78598532297238,100.0
3150.0,-115.82400672444008,100.0
3151.0,-115.86202432376764,100.0
3152.0,-115.90003812133527,100.0
3153.0,-115.93804811752314,100.0
3154.0,-115.97605431271138,100.0
3155.0,-116.01405670728012,100.0
3156.0,-116.05205530160939,100.0
3157.0,-116.09005009607922,100.0
3158.0,-116.12804109106962,100.0
3159.0,-116.16602828696051,100.0
3160.0,-116.20401168413181,100.0
3161.0,-116.2419912829634,100.0
3162.0,-116.2799670838351,100.0
3163.0,-116.31793908712672,100.0
3164.0,-116.35590729321801,100.0
3165.0,-116.39387170248868,100.0
3166.0,-116.43183231531843,100.0
3167.0,-116.4697891320869,100.0
3168.0,-116.5077421531737,100.0
3169.0,-116.54569137895838,100.0
3170.0,-116.58363680982049,100.0
3171.0,-116.62157844613951,100.0
3172.0,-116.6595162882949,100.0
3173.0,-116.69745033666607,100.0
3174.0,-116.73538059163239,100.0
3175.0,-116.77330705357323,100.0
3176.0,-116.81122972286788,100.0
3177.0,-116.84914859989559,100.0
3178.0,-116.8870636850356,100.0
3179.0,-116.9249749786671,100.0
